SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUDARSCHEM, EQ, 01-Oct-2020,484.65,492,497.8,475.25,478.9,478.5,484.87,431108,2090.31,11494,109904,25.49
SUJANAUNI, BE, 01-Oct-2020,0.3,0.35,0.35,0.25,0.3,0.3,0.31,136954,0.42,154, -, -
SUMEETINDS, EQ, 01-Oct-2020,1.95,1.95,2,1.9,2,2,1.99,49785,0.99,35,49785,100
SUMICHEM, EQ, 01-Oct-2020,288,301.6,302.25,290.25,291.7,291.35,295.69,5516058,16310.54,20692,2448756,44.39
SUMIT, EQ, 01-Oct-2020,9.75,10,10,9.3,9.8,9.55,9.51,3303,0.31,44,2944,89.13
SUMMITSEC, EQ, 01-Oct-2020,406.4,399.15,410.5,399.15,409.95,409.95,407.04,998,4.06,84,717,71.84
SUNCLAYLTD, EQ, 01-Oct-2020,1626.65,1674.4,1674.4,1621,1660,1649.95,1641.32,2013,33.04,197,1747,86.79
SUNDARAM, EQ, 01-Oct-2020,1.15,1.1,1.15,1.1,1.1,1.1,1.11,55028,0.61,54,36997,67.23
SUNDARMFIN, EQ, 01-Oct-2020,1300.6,1318.6,1398.5,1314.95,1390,1388.9,1378.99,173280,2389.51,15497,56487,32.6
SUNDARMHLD, EQ, 01-Oct-2020,61,62.4,62.4,60.05,61.9,61.35,61.38,63648,39.06,514,43471,68.3
SUNDRMBRAK, EQ, 01-Oct-2020,229.9,235.95,237.8,228.25,236.35,234.5,234.49,1772,4.16,106,1175,66.31
SUNDRMFAST, EQ, 01-Oct-2020,400,402,413.05,402,410.6,410.05,409.76,42501,174.15,2214,26816,63.09
SUNFLAG, EQ, 01-Oct-2020,42.1,41.95,43.3,41.95,42.5,42.5,42.6,108827,46.36,648,53121,48.81
SUNPHARMA, EQ, 01-Oct-2020,500.45,505.1,510.5,501.3,507.55,506.9,505.96,6733155,34067.34,72021,771563,11.46
SUNTECK, EQ, 01-Oct-2020,274.25,278.8,278.8,263,264,264.4,269.38,260315,701.22,8976,75653,29.06
SUNTV, EQ, 01-Oct-2020,465.65,471.5,479.3,463,466.9,466.25,471.98,1592810,7517.76,24167,317463,19.93
SUPERHOUSE, EQ, 01-Oct-2020,89.05,90.9,91.75,88.3,89.9,89.3,89.58,5787,5.18,186,3162,54.64
SUPERSPIN, EQ, 01-Oct-2020,3.65,3.8,3.8,3.5,3.7,3.7,3.57,12441,0.44,39,10561,84.89
SUPPETRO, EQ, 01-Oct-2020,251.2,252.5,258.5,245,254.6,253.5,251.91,39217,98.79,1275,25052,63.88
SUPRAJIT, EQ, 01-Oct-2020,180.25,184.1,192,183,188.65,188.35,188.23,499614,940.44,18215,216947,43.42
SUPREMEENG, SM, 01-Oct-2020,19.5,18.6,20,18.55,20,20,19.05,12000,2.29,3,12000,100
SUPREMEIND, EQ, 01-Oct-2020,1400.65,1407.7,1420.6,1381.3,1415,1415.15,1413.53,71585,1011.87,3023,54097,75.57
SUPREMEINF, BZ, 01-Oct-2020,8.7,8.7,8.9,8.3,8.3,8.3,8.36,3950,0.33,6, -, -
SURANASOL, EQ, 01-Oct-2020,7.15,7.5,7.5,7,7,7,7.07,18270,1.29,80,11526,63.09
SURANAT&P, EQ, 01-Oct-2020,3.85,3.95,3.95,3.65,3.85,3.85,3.78,26921,1.02,45,18280,67.9
SURYALAXMI, EQ, 01-Oct-2020,16.35,16.9,16.9,16.05,16.35,16.65,16.38,4212,0.69,144,3543,84.12
SURYAROSNI, EQ, 01-Oct-2020,198.75,200.8,206.7,198.85,201.3,199.95,202.22,95082,192.28,2524,39818,41.88
SUTLEJTEX, EQ, 01-Oct-2020,26.45,26.05,27.8,25.8,27,26.35,26.91,69170,18.61,420,46708,67.53
SUULD, SM, 01-Oct-2020,44.55,46.75,46.75,46.75,46.75,46.75,46.75,40000,18.7,5,40000,100
SUVEN, EQ, 01-Oct-2020,50.4,50.8,51.5,50.25,50.8,50.65,50.89,435121,221.44,3662,227743,52.34
SUVENPHAR, EQ, 01-Oct-2020,380.1,384,400,365.55,396.7,396.2,393.68,357887,1408.94,14391,219383,61.3
SUZLON, EQ, 01-Oct-2020,2.9,2.95,2.95,2.85,2.95,2.9,2.91,5097689,148.09,36190,3250342,63.76
SVLL, SM, 01-Oct-2020,80.9,81.5,81.5,81.5,81.5,81.5,81.5,1000,0.82,1,1000,100
SWANENERGY, EQ, 01-Oct-2020,124.95,125.95,128.7,122.8,127,125.95,125.22,123065,154.1,2909,18199,14.79
SWARAJENG, EQ, 01-Oct-2020,1458.55,1458.55,1493.2,1450.5,1467.8,1460.55,1464.22,6426,94.09,908,3973,61.83
SWELECTES, BE, 01-Oct-2020,125,119.75,124.9,119.75,122.95,122.05,122.07,2485,3.03,69, -, -
SWSOLAR, EQ, 01-Oct-2020,225.7,229.3,229.95,216,221.4,221.35,221.59,234990,520.72,5296,98833,42.06
SYMPHONY, EQ, 01-Oct-2020,949.65,950.15,957.9,907,915,912.35,924.72,34904,322.77,4890,16040,45.95
SYNCOM, BZ, 01-Oct-2020,1.45,1.45,1.45,1.4,1.4,1.4,1.4,54169,0.76,58, -, -
SYNGENE, EQ, 01-Oct-2020,552.95,558.05,572.95,551.65,562.4,559.75,563.81,812448,4580.64,23773,399364,49.16
TAINWALCHM, EQ, 01-Oct-2020,44.85,45.95,46.25,43.85,44,44.15,45.15,7971,3.6,191,3481,43.67
TAJGVK, EQ, 01-Oct-2020,143.7,151,154,143.15,143.15,144.8,147.97,1189022,1759.35,15620,281031,23.64
TAKE, EQ, 01-Oct-2020,45.7,46.1,47.15,45.15,46,45.8,46.11,268021,123.58,1904,112604,42.01
TALBROAUTO, EQ, 01-Oct-2020,108.35,109.25,116.5,107.7,112.05,112.45,112.56,38231,43.03,852,13538,35.41
TANLA, EQ, 01-Oct-2020,291.15,294.95,301.9,276.6,276.6,276.65,288.28,396417,1142.79,5633,220589,55.65
TARACHAND, SM, 01-Oct-2020,34.9,30.7,30.7,30.7,30.7,30.7,30.7,2000,0.61,1,2000,100
TARMAT, EQ, 01-Oct-2020,44.5,45,46.3,42.55,42.6,43,44.82,38388,17.2,614,23023,59.97
TASTYBITE, EQ, 01-Oct-2020,10705.3,10797.8,10863.55,10500,10699.9,10621.45,10682.62,492,52.56,393,207,42.07
TATACAPHSG, N6, 01-Oct-2020,1110,1090,1090,1087,1087,1087,1087.24,126,1.37,2,126,100
TATACAPHSG, N8, 01-Oct-2020,1090,1080,1080,1065.01,1065.01,1065.01,1067.76,62,0.66,4,62,100
TATACAPHSG, NB, 01-Oct-2020,1105,1100,1100,1100,1100,1100,1100,10,0.11,1,10,100
TATACHEM, EQ, 01-Oct-2020,299.5,302.5,305.6,300.5,301.35,301.6,302.58,1583975,4792.77,21986,304529,19.23
TATACOFFEE, EQ, 01-Oct-2020,104.6,106.2,109.5,104.55,105,105.15,106.02,373964,396.47,3740,122088,32.65
TATACOMM, EQ, 01-Oct-2020,847.4,837,865,832,838.6,838.35,845.64,31538,266.7,1829,15363,48.71
TATACONSUM, EQ, 01-Oct-2020,499.95,508.55,511.2,499.1,508.8,509.1,506.82,3070369,15561.1,45549,831201,27.07
TATAELXSI, EQ, 01-Oct-2020,1287,1295,1296.95,1270.15,1273,1276.3,1280.81,304028,3894.03,13791,187505,61.67
TATAINVEST, EQ, 01-Oct-2020,842.75,846.9,849,836.8,844.2,843.25,842.02,11462,96.51,1071,5664,49.42
TATAMETALI, EQ, 01-Oct-2020,520.5,522,528,515,518.5,519.95,521.21,23418,122.06,1618,13861,59.19
TATAMOTORS, EQ, 01-Oct-2020,133.3,135.9,136.5,132.55,133.85,133.5,134.7,40491787,54541.41,146860,5503808,13.59
TATAMTRDVR, EQ, 01-Oct-2020,62.8,63.1,64.45,61.7,62.4,62.05,63.1,3785795,2388.95,11975,1356556,35.83
TATAPOWER, EQ, 01-Oct-2020,53.3,53.5,54.65,53.5,54.25,54.45,54.12,13913795,7530.01,20248,2519887,18.11
TATASTEEL, EQ, 01-Oct-2020,359.75,364.3,370.3,363.15,364.9,364.95,366.82,9555123,35049.89,96966,1285658,13.46
TATASTLBSL, EQ, 01-Oct-2020,20.95,21.5,21.8,21.05,21.45,21.45,21.51,1080029,232.37,1725,539388,49.94
TATASTLLP, EQ, 01-Oct-2020,319.8,322.5,323.95,319.1,320.75,320.6,320.9,9164,29.41,404,6188,67.53
TATASTLPP, E1, 01-Oct-2020,53.3,54.8,54.8,53.35,53.55,53.5,53.53,85234,45.63,258,65160,76.45
TBZ, EQ, 01-Oct-2020,36.75,36.95,37.05,36.3,36.95,36.7,36.74,48760,17.92,546,23057,47.29
TCFSL, NB, 01-Oct-2020,1021.1,1019.1,1020.5,1018.7,1019.2,1019.15,1019.02,1510,15.39,55,1396,92.45
TCFSL, ND, 01-Oct-2020,1058.25,1054.61,1059.3,1054.61,1057.35,1057.96,1058.3,1316,13.93,36,1205,91.57
TCFSL, NF, 01-Oct-2020,1119.99,1130,1130,1130,1130,1130,1130,150,1.7,3,150,100
TCFSL, NH, 01-Oct-2020,1032.5,1030,1035,1030,1035,1035,1034.47,85,0.88,4,85,100
TCFSL, NJ, 01-Oct-2020,1060,1060,1060,1050.01,1059,1059,1055.94,470,4.96,10,310,65.96
TCI, EQ, 01-Oct-2020,231.05,234.9,234.9,226.15,226.15,228.25,230.07,7203,16.57,399,4033,55.99
TCIDEVELOP, EQ, 01-Oct-2020,299,300.3,310,299.1,299.1,299.1,302.72,84,0.25,17,28,33.33
TCIEXP, EQ, 01-Oct-2020,780.2,798.4,822.95,783,805,809.55,806.64,30046,242.36,6540,13901,46.27
TCIFINANCE, EQ, 01-Oct-2020,4.4,4.45,4.45,4.35,4.4,4.4,4.41,3425,0.15,10,3425,100
TCNSBRANDS, EQ, 01-Oct-2020,396.2,400,406,390.15,397,396.55,399.65,27367,109.37,3078,15136,55.31
TCPLPACK, EQ, 01-Oct-2020,361.55,360.05,369,360,364.95,364.95,364.82,1355,4.94,76,737,54.39
TCS, EQ, 01-Oct-2020,2492.3,2510,2540,2492.3,2540,2523.45,2508.29,2610338,65474.82,103469,747931,28.65
TDPOWERSYS, EQ, 01-Oct-2020,113,114.3,114.3,110.05,111.2,111.2,112.06,2283,2.56,126,1194,52.3
TEAMLEASE, EQ, 01-Oct-2020,2195.05,2233,2300,2152.8,2265,2268.45,2238.85,7502,167.96,1238,3782,50.41
TECHIN, EQ, 01-Oct-2020,2.65,2.75,2.75,2.55,2.7,2.7,2.74,1241,0.03,4,1125,90.65
TECHM, EQ, 01-Oct-2020,791.75,798.2,825.35,797.85,821.85,822.5,814.81,10104769,82334.75,157925,3358558,33.24
TECHNOE, EQ, 01-Oct-2020,201.55,201.3,206,195.65,201.8,201.1,201.41,17323,34.89,738,7471,43.13
TECHNOFAB, BE, 01-Oct-2020,9.2,9.2,9.65,9,9.55,9.55,9.46,2886,0.27,16, -, -
TEJASNET, EQ, 01-Oct-2020,72.9,73.9,76,71,71.95,71.85,72.75,205046,149.17,1618,128345,62.59
TERASOFT, EQ, 01-Oct-2020,26.25,24.7,27.25,24.7,27,26.75,26.38,12465,3.29,182,7214,57.87
TEXINFRA, EQ, 01-Oct-2020,34.6,35.45,36.4,34.7,36.05,35.9,35.76,21370,7.64,197,19477,91.14
TEXMOPIPES, EQ, 01-Oct-2020,14.1,15.5,15.5,15.5,15.5,15.5,15.5,108576,16.83,171,108576,100
TEXRAIL, EQ, 01-Oct-2020,26.15,26,26.35,25.4,25.65,25.7,25.89,245624,63.59,1655,111966,45.58
TFCILTD, EQ, 01-Oct-2020,36.25,36.8,37.8,36,36.7,36.75,36.97,138280,51.12,728,70237,50.79
TFL, EQ, 01-Oct-2020,2.9,2.9,2.9,2.8,2.8,2.8,2.82,1609,0.05,11,1609,100
TGBHOTELS, EQ, 01-Oct-2020,4.9,4.9,5.1,4.9,5,5.05,5.05,10028,0.51,31,7628,76.07
THANGAMAYL, EQ, 01-Oct-2020,408.25,417,417,408.45,409,409.7,411.4,12439,51.17,764,7478,60.12
THEINVEST, EQ, 01-Oct-2020,129.65,135.95,135.95,131,132,132,132.05,2533,3.34,92,1904,75.17
THEJO, SM, 01-Oct-2020,1332,1397,1398.6,1397,1398.6,1398.6,1398.26,5600,78.3,18,5400,96.43
THEMISMED, EQ, 01-Oct-2020,357.85,360.4,386,354.15,377,373.8,375.12,52055,195.27,2536,27287,52.42
THERMAX, EQ, 01-Oct-2020,718.55,722,725.3,713.95,718,718.35,718.63,23346,167.77,2289,13280,56.88
THOMASCOOK, EQ, 01-Oct-2020,27.85,28.7,28.75,28.1,28.4,28.5,28.46,576268,164.02,4257,415524,72.11
THYROCARE, EQ, 01-Oct-2020,758.25,767.9,769.5,753,758,757.75,760.48,46307,352.16,4903,19912,43
TI, EQ, 01-Oct-2020,16.2,16.2,16.8,15.85,15.85,16,16.25,53904,8.76,236,39571,73.41
TIDEWATER, EQ, 01-Oct-2020,4241.1,4299.9,4299.9,4230,4255,4251.35,4266,408,17.41,205,223,54.66
TIIL, EQ, 01-Oct-2020,369.45,376.45,376.45,353,355.5,357.5,360.88,5254,18.96,350,3317,63.13
TIINDIA, EQ, 01-Oct-2020,604.3,612.9,650,612,630,638,640.39,195686,1253.15,9494,117996,60.3
TIJARIA, EQ, 01-Oct-2020,5.85,5.8,5.8,5.6,5.8,5.8,5.7,58302,3.32,26,55802,95.71
TIL, EQ, 01-Oct-2020,140.95,140.95,144.9,139.15,140.3,140,140.39,2092,2.94,82,1910,91.3
TIMESGTY, EQ, 01-Oct-2020,22.4,22.05,22.05,21.65,21.8,21.8,21.81,3052,0.67,35,2778,91.02
TIMETECHNO, EQ, 01-Oct-2020,36.7,37.3,37.75,36.7,37.25,37.25,37.19,369179,137.32,2333,236327,64.01
TIMKEN, EQ, 01-Oct-2020,1106.4,1115,1117.95,1076,1113.15,1113.2,1095.44,19935,218.38,2064,12562,63.01
TINPLATE, EQ, 01-Oct-2020,131.9,131.4,134.5,131.4,132,132.25,133.07,133624,177.82,3224,39312,29.42
TIPSINDLTD, EQ, 01-Oct-2020,309.85,314,336,313,319,320.05,325.02,129356,420.44,5505,32705,25.28
TIRUMALCHM, EQ, 01-Oct-2020,76.35,76.8,81.35,76.6,78.9,78.9,79.18,2121690,1679.85,14619,762794,35.95
TIRUPATI, SM, 01-Oct-2020,28.45,27.05,27.05,27.05,27.05,27.05,27.05,3000,0.81,1,3000,100
TIRUPATIFL, EQ, 01-Oct-2020,23.6,23.6,24,22.45,24,23.75,23.75,1230,0.29,8,1130,91.87
TITAN, EQ, 01-Oct-2020,1201.35,1203.6,1211,1182,1196.55,1198.65,1196.24,2990243,35770.61,68835,360472,12.05
TMRVL, EQ, 01-Oct-2020,8.65,8.8,8.9,8.55,8.8,8.8,8.75,26877,2.35,121,18563,69.07
TNPETRO, EQ, 01-Oct-2020,38.25,38.9,38.9,37.2,38.05,37.9,37.91,159518,60.48,1370,92095,57.73
TNPL, EQ, 01-Oct-2020,104.9,105.7,108.2,105,107.5,107.5,107.04,115053,123.15,2326,63634,55.31
TNTELE, BE, 01-Oct-2020,1.55,1.55,1.55,1.55,1.55,1.55,1.55,300,0,3, -, -
TOKYOPLAST, EQ, 01-Oct-2020,61.35,64,64.9,59.5,60,59.95,60.85,5874,3.57,210,4989,84.93
TORNTPHARM, EQ, 01-Oct-2020,2799.95,2825.15,2849,2787.1,2829.75,2817.2,2821.71,571104,16114.9,23357,100574,17.61
TORNTPOWER, EQ, 01-Oct-2020,313.35,315.5,324.3,308.05,309.1,309.5,315.24,1471328,4638.28,18366,368256,25.03
TOTAL, EQ, 01-Oct-2020,40.15,42.15,42.15,41,42,42,42.01,1562,0.66,15,1262,80.79
TOUCHWOOD, EQ, 01-Oct-2020,42.85,42,44.4,40.75,44.15,41.25,41.47,2025,0.84,23,1902,93.93
TPLPLASTEH, EQ, 01-Oct-2020,117.2,119.15,119.15,113,115.7,114.25,116.1,2509,2.91,227,985,39.26
TREEHOUSE, EQ, 01-Oct-2020,6.85,6.85,7.05,6.7,7,7,6.92,10618,0.73,37,7815,73.6
TRENT, EQ, 01-Oct-2020,671.9,680,683,661.65,676,673.35,669.47,307408,2058,18537,141131,45.91
TRF, EQ, 01-Oct-2020,80.1,81,81.8,78.7,79.55,80,80,6655,5.32,259,2798,42.04
TRIDENT, EQ, 01-Oct-2020,6.7,6.75,8,6.7,8,7.85,7.46,72274470,5388.07,55671,28531626,39.48
TRIGYN, EQ, 01-Oct-2020,54.7,57.4,57.4,55.65,56,56.5,57.12,245953,140.48,1085,144306,58.67
TRIL, EQ, 01-Oct-2020,9.1,9.15,9.45,9.15,9.3,9.2,9.24,42135,3.89,157,30296,71.9
TRITURBINE, EQ, 01-Oct-2020,68.6,68.6,69.8,68.6,69,68.9,69.12,71116,49.15,755,39354,55.34
TRIVENI, EQ, 01-Oct-2020,74.5,74.75,75.35,73.25,73.8,73.55,74.17,171563,127.24,1901,99764,58.15
TTKHLTCARE, EQ, 01-Oct-2020,452.55,455.4,466.95,445.2,448.3,449.7,452.79,5336,24.16,672,3175,59.5
TTKPRESTIG, EQ, 01-Oct-2020,6104.75,6148.6,6298,6148.6,6181.3,6197.05,6253.36,7590,474.63,1540,3204,42.21
TTL, EQ, 01-Oct-2020,32.65,35,35,33.1,33.95,33.6,33.46,1474,0.49,22,661,44.84
TTML, EQ, 01-Oct-2020,2.95,2.9,3,2.9,2.95,2.95,2.95,661424,19.49,900,311490,47.09
TV18BRDCST, EQ, 01-Oct-2020,28.6,28.9,29.25,28.55,28.7,28.7,28.79,1546041,445.1,2885,663473,42.91
TVSELECT, EQ, 01-Oct-2020,92.25,94.35,94.75,92.6,93.15,93.35,93.58,10226,9.57,324,6252,61.14
TVSMOTOR, EQ, 01-Oct-2020,468.3,473,489.9,472,480.4,479.9,483.14,4887074,23611.47,54586,597615,12.23
TVSSRICHAK, EQ, 01-Oct-2020,1385.7,1380,1409.95,1375,1402,1393.85,1390.95,4956,68.94,765,2715,54.78
TVTODAY, EQ, 01-Oct-2020,193.7,195.2,199,195,198.15,197.3,196.38,30884,60.65,1034,23951,77.55
TWL, EQ, 01-Oct-2020,47.55,46.8,46.8,45.5,45.75,45.85,46.02,216783,99.76,2131,102065,47.08
UBL, EQ, 01-Oct-2020,956.3,970,976.8,955.05,961.55,962.15,965.11,727591,7022.05,16945,118998,16.36
UCALFUEL, EQ, 01-Oct-2020,118.8,119.9,121.9,116.7,117.6,117.55,119.24,26476,31.57,946,8202,30.98
UCOBANK, EQ, 01-Oct-2020,12.15,12.2,12.5,12.15,12.2,12.2,12.24,625841,76.62,1451,328351,52.47
UFLEX, EQ, 01-Oct-2020,313.15,319.25,323,316.05,321.9,321.1,319.51,62061,198.29,2822,34312,55.29
UFO, EQ, 01-Oct-2020,75.05,81.9,83.7,78.3,80.4,80.4,81.13,695245,564.07,7746,249479,35.88
UGARSUGAR, EQ, 01-Oct-2020,14.4,14.45,14.55,14.05,14.3,14.25,14.27,41265,5.89,256,25153,60.95
UJAAS, EQ, 01-Oct-2020,3.55,3.6,3.7,3.6,3.7,3.7,3.67,780855,28.67,444,605379,77.53
UJJIVAN, EQ, 01-Oct-2020,211.35,213.7,220.8,212.05,217.75,218.15,218.18,1127297,2459.51,14614,225128,19.97
UJJIVANSFB, EQ, 01-Oct-2020,31.75,32,33.35,31.85,32.5,32.55,32.64,795788,259.77,4488,268888,33.79
ULTRACEMCO, EQ, 01-Oct-2020,4049.55,4088,4120,4062.1,4100,4097.75,4099.2,406483,16662.54,27325,208499,51.29
UMANGDAIRY, EQ, 01-Oct-2020,42.3,42.95,43.95,42.15,43,43.1,43.23,3529,1.53,120,2610,73.96
UMESLTD, EQ, 01-Oct-2020,1.05,1.05,1.1,1.05,1.1,1.1,1.06,3204,0.03,6,2704,84.39
UNICHEMLAB, EQ, 01-Oct-2020,245,252.95,254.7,247,247,248.35,251.01,55712,139.84,1709,24407,43.81
UNIDT, EQ, 01-Oct-2020,282.3,290,294.45,271,279.7,274.7,281.98,16606,46.83,375,6577,39.61
UNIENTER, EQ, 01-Oct-2020,63.45,62.75,65.95,62.7,62.7,63.1,63.56,5422,3.45,201,4167,76.85
UNIONBANK, EQ, 01-Oct-2020,24.35,24.4,24.85,23.9,24.35,24.25,24.36,2584274,629.62,7835,1078089,41.72
UNIPLY, BZ, 01-Oct-2020,4.45,4.25,4.5,4.25,4.4,4.25,4.25,109671,4.66,148, -, -
UNITECH, BZ, 01-Oct-2020,1.45,1.45,1.5,1.4,1.45,1.4,1.45,787094,11.41,352, -, -
UNITEDTEA, EQ, 01-Oct-2020,341.35,348.75,358,336.05,344,337.5,341.14,5790,19.75,150,3793,65.51
UNITY, BZ, 01-Oct-2020,1.1,1.05,1.15,1.05,1.05,1.05,1.11,18973,0.21,19, -, -
UNIVASTU, EQ, 01-Oct-2020,31.75,31.8,32.6,31,31.2,31.35,31.52,1173,0.37,39,808,68.88
UNIVCABLES, EQ, 01-Oct-2020,130.7,134.45,134.7,131.05,132,132.3,133.04,10588,14.09,701,4340,40.99
UNIVPHOTO, BE, 01-Oct-2020,205.2,214.9,214.9,201.3,205,208.75,211.6,591,1.25,31, -, -
UPL, EQ, 01-Oct-2020,502.9,508,512.7,503.3,507,505.65,508.99,2462815,12535.38,38018,469311,19.06
URJA, EQ, 01-Oct-2020,3.2,3.35,3.35,3.3,3.35,3.35,3.35,1469232,49.21,1008,1003353,68.29
USHAMART, EQ, 01-Oct-2020,25.15,26,26.45,24.75,25,24.95,25.22,861352,217.2,1254,657188,76.3
UTIBANKETF, EQ, 01-Oct-2020,213.69,216,222,216,222,220.51,219.36,1488,3.26,68,579,38.91
UTIFEFRGR4, MF, 01-Oct-2020,10.1,10.1,10.23,10.07,10.23,10.23,10.11,44050,4.45,12,44050,100
UTIFEFRGR5, MF, 01-Oct-2020,9.47,9.44,9.44,9,9,9,9.02,100000,9.02,9,100000,100
UTINEXT50, EQ, 01-Oct-2020,276.07,289.4,289.4,274.12,276.5,276.39,277.31,2741,7.6,46,1397,50.97
UTINIFTETF, EQ, 01-Oct-2020,1200.55,1213.45,1219.55,1206.72,1219.55,1213.49,1215.35,462,5.61,27,327,70.78
UTISENSETF, EQ, 01-Oct-2020,402.89,409,409.99,404.1,405,405.2,408.14,202,0.82,42,135,66.83
UTTAMSTL, EQ, 01-Oct-2020,5.5,5.65,5.75,5.45,5.65,5.65,5.6,47922,2.68,152,29478,61.51
UTTAMSUGAR, EQ, 01-Oct-2020,81.65,82.05,82.45,80.5,80.5,81.3,81.5,14324,11.67,395,8343,58.24
UVSL, EQ, 01-Oct-2020,0.45,0.45,0.5,0.4,0.45,0.45,0.45,17470261,78.36,1946,9355329,53.55
V2RETAIL, EQ, 01-Oct-2020,50.45,50.5,51.4,49.2,51,50.3,50.69,68991,34.97,375,59737,86.59
VADILALIND, EQ, 01-Oct-2020,785.95,793.9,815,786.5,792.5,789.35,805.45,17102,137.75,871,8296,48.51
VAIBHAVGBL, EQ, 01-Oct-2020,1883.3,1880,1925,1871,1905,1908.3,1909.05,17840,340.58,3136,12645,70.88
VAISHALI, EQ, 01-Oct-2020,39.15,39,39.5,36.6,36.7,37.15,38.11,34242,13.05,317,16984,49.6
VAKRANGEE, EQ, 01-Oct-2020,29,29.45,29.6,28.5,29.05,28.95,28.98,1102326,319.41,3240,675664,61.29
VARDHACRLC, EQ, 01-Oct-2020,29.95,29.95,30.25,29.15,29.7,29.7,29.74,8215,2.44,79,6270,76.32
VARDMNPOLY, EQ, 01-Oct-2020,8.05,7.95,8.3,7.8,7.95,8.05,7.96,6069,0.48,26,5669,93.41
VARROC, EQ, 01-Oct-2020,307.6,308.2,314.85,306,309,310.35,310.73,77835,241.86,3895,33147,42.59
VASA, SM, 01-Oct-2020,6,5.7,5.7,5.7,5.7,5.7,5.7,8000,0.46,2,8000,100
VASCONEQ, EQ, 01-Oct-2020,8.8,8.8,9.25,8.75,9.2,9.15,9.03,111542,10.07,249,82399,73.87
VASWANI, EQ, 01-Oct-2020,5.4,5.2,5.2,5.15,5.15,5.15,5.16,1855,0.1,11,1855,100
VBL, EQ, 01-Oct-2020,698.3,707.5,708.3,696,697.1,699.35,699.88,90755,635.17,8854,58649,64.62
VEDL, EQ, 01-Oct-2020,136.9,137.6,139.25,136.75,136.95,137.45,137.93,9343343,12887.48,32910,6025576,64.49
VENKEYS, EQ, 01-Oct-2020,1411.4,1425,1474,1420,1462.05,1456.4,1445.74,79455,1148.71,5118,26972,33.95
VENUSREM, BE, 01-Oct-2020,136.5,143.3,143.3,138.5,143.3,143.3,143.12,28338,40.56,315, -, -
VERA, SM, 01-Oct-2020,44.05,41.85,41.85,41.85,41.85,41.85,41.85,1500,0.63,1,1500,100
VERTOZ, EQ, 01-Oct-2020,153.05,153.85,155.7,152.5,154.5,153.35,154.03,70202,108.13,183,24835,35.38
VESUVIUS, EQ, 01-Oct-2020,877.4,889.75,908,869.85,882,883.25,882.67,4629,40.86,373,3316,71.64
VETO, EQ, 01-Oct-2020,42.4,43.5,43.5,42.4,43,43.1,42.96,5719,2.46,115,4168,72.88
VF3RD, MF, 01-Oct-2020,10,10,10,10,10,10,10,5000,0.5,1,5000,100
VGUARD, EQ, 01-Oct-2020,170.45,173,173.35,168,168.5,168.8,170.43,319085,543.83,5797,111962,35.09
VHL, EQ, 01-Oct-2020,1273.45,1308.95,1325,1265.55,1265.55,1276.1,1299.97,169,2.2,66,87,51.48
VICEROY, BE, 01-Oct-2020,2.45,2.55,2.55,2.35,2.4,2.4,2.43,18949,0.46,29, -, -
VIDEOIND, BZ, 01-Oct-2020,2.1,2,2.2,2,2.2,2.15,2.13,241669,5.14,256, -, -
VIDHIING, EQ, 01-Oct-2020,122.7,125.6,136.85,123,136.3,134.85,130.97,1501679,1966.77,18515,409663,27.28
VIJIFIN, EQ, 01-Oct-2020,0.55,0.55,0.55,0.5,0.5,0.5,0.53,18864,0.1,24,18864,100
VIKASECO, BE, 01-Oct-2020,5.5,5.25,5.65,5.25,5.25,5.25,5.3,284998,15.1,402, -, -
VIKASMCORP, EQ, 01-Oct-2020,7.75,7.4,7.4,7.4,7.4,7.4,7.4,178151,13.18,688,178151,100
VIKASPROP, EQ, 01-Oct-2020,2.85,2.75,2.95,2.75,2.85,2.85,2.78,6194568,172.22,1461,3070180,49.56
VIKASWSP, EQ, 01-Oct-2020,4.4,4.55,4.6,4.2,4.25,4.2,4.42,1369777,60.52,1111,821377,59.96
VIMTALABS, BE, 01-Oct-2020,118.9,119.4,124.5,119,119,120.3,122.19,71860,87.81,627, -, -
VINATIORGA, EQ, 01-Oct-2020,1336.55,1355,1389.95,1325,1330,1331.2,1351.9,119996,1622.23,9386,51263,42.72
VINDHYATEL, EQ, 01-Oct-2020,787.7,800.4,800.5,778.1,787,782.4,786.15,1300,10.22,207,703,54.08
VINYLINDIA, EQ, 01-Oct-2020,97.85,99.5,99.9,94,96.55,96.2,97.11,54493,52.92,1051,33301,61.11
VIPCLOTHNG, EQ, 01-Oct-2020,9.95,10.25,10.25,9.6,10,9.95,9.87,42438,4.19,165,29396,69.27
VIPIND, EQ, 01-Oct-2020,288.35,290.95,296,288,289.45,289.35,291.57,231455,674.85,10363,105008,45.37
VIPULLTD, EQ, 01-Oct-2020,14.2,13.8,14.3,13.5,14.2,14.2,13.92,2550,0.36,62,1372,53.8
VISAKAIND, EQ, 01-Oct-2020,312.95,315.5,330.25,313.55,327.55,326.75,323.28,54940,177.61,1953,34463,62.73
